Title: Identifying Exoplanets with Deep Learning II: Two New Super-Earths 
       Uncovered by a Neural Network in K2 Data 
Authors: Dattilo A., Vanderburg A., Shallue C.J., Mayo A.W., Berlind P., 
         Bieryla A., Calkins M.L., Esquerdo G.A., Everett M.E., Howell S.B.,
	 Latham D.W., Scott N.J., Yu L. 
Table: K2 Planet Candidate Training/Validation/Test Set
================================================================================
Byte-by-byte Description of file: ajab0e12t3_mrt.txt
--------------------------------------------------------------------------------
   Bytes Format Units Label   Explanations
--------------------------------------------------------------------------------
   1-  9 I9     ---   EPIC    EPIC identifier
      11 I1     ---   Num     Planet number
  13- 24 F12.9  d     Period  Orbital period
  26- 36 F11.6  d     Time    Time of Transit; BJD-2454833
220191904 1 22.0739492   2565.829017   1.690383249 J  8   0.027497416 5.85335e-01
220192166 1  0.11383644  2560.773116   0.25        J  8   0.119650149 8.62118e-01
220192485 1 50.69308668  2576.223159   4.4824574   C  8   0.073087562 7.04940e-01
220192582 1  0.265636265 2560.958859   0.153006489 J  8   0.085599197 1.00000e-02
220192705 1  0.104388603 2560.7092     0.25        J  8   0.058611685 9.49022e-01
220192855 1 25.78248817  2575.811484   1.314943794 J  8   0.065832238 6.32541e-01
220192885 1 25.82264859  2561.73736    2.255164664 J  8   0.039170616 5.02999e-01
220192900 1 12.31283532  2564.130339   1.75293633  J  8   0.029530167 6.06083e-01
220192965 1 38.47091323  2560.78172    2.340770448 J  8   0.040591221 5.70380e-01
220193018 1  2.941594789 2560.965597   0.25        J  8   0.079130967 9.87102e-01
220193080 1 38.47136191  2560.780852   2.288697597 J  8   0.033600656 5.66934e-01
220193274 1 35.03448957  2580.616243   1.93820319  J  8   0.030480102 6.16754e-01
220193564 1  1.961810035 2561.123119   3.885173923 J  8   0.00991242  7.41131e-01
220193879 1 25.7415354   2561.914435   2.520516642 J  8   0.048075439 3.59399e-01
220193985 1 30.72139929  2591.342756   1.866718066 J  8   0.031820081 6.43261e-01
220194162 1 27.41229352  2560.784305   2.205335957 J  8   0.03733574  7.85352e-01
220194184 1 12.9473239   2560.84977    1.894642061 J  8   0.307429558 2.31243e-03
220194747 1 11.9819271   2565.788832   1.58773763  J  8   0.035862898 3.40156e-01
220194833 1 30.24601156  2582.437792   2.302892267 J  8   0.263952132 3.60606e-01
220194953 1  6.923606827 2561.648049   1.5875487   C  8   0.020788882 8.55832e-02
220194974 1  6.924473478 2561.643877   1.4287583   C  8   0.021337754 5.70864e-01
220195115 1 27.65039233  2588.209511   2.016082475 J  8   0.254603491 5.76009e-04
220195386 1 27.19502241  2564.150131   1.645358738 J  8   0.048467053 4.26490e-01
220195422 1 27.78342388  2585.193981   2.309891922 J  8   0.202232885 1.13117e-03
220195552 1  2.941616028 2560.965417   0.25        J  8   0.046821958 1.69125e-01
220196047 1  0.245257815 2560.930145   0.290297978 J  8   0.019011576 9.49871e-02
220196139 1 31.62368882  2579.32161    2.255243216 J  8   0.060458098 4.77010e-02
220196177 1 27.41134273  2560.785772   2.138516205 J  8   0.025956828 6.60798e-01
220196329 1 27.5466053   2560.774645   1.579130641 J  8   0.049651406 4.75656e-01
220196353 1  0.976922611 2561.146386   4.520307797 J  8   0.006807948 7.05758e-01
220196437 1 33.22845267  2560.943731   2.085521474 J  8   0.075053922 4.22846e-01
220196505 1  0.245055795 2560.726662   0.141152138 J  8   0.033640255 1.00000e-02
220196587 1 11.39184099  2563.348798   4.721463526 E  8   0.176762914 8.77786e-01
220196611 1  0.245257631 2560.932755   0.141268395 J  8   0.017655781 1.00000e-02
220196795 1 16.34645921  2561.915163   1.501472927 J  8   0.032714719 6.49935e-01
220196859 1 22.07390792  2565.828008   1.742474445 J  8   0.027901862 5.66574e-01
220196873 1 25.05528446  2562.534081   1.571768025 J  8   0.06766745  6.73532e-01
220197010 1 38.26619162  2561.965541   2.252328287 J  8   0.150735919 4.05543e-04
220197229 1  0.245055646 2560.726793   0.141152052 J  8   0.023726528 1.00000e-02
220197661 1 27.41086987  2560.788349   0.903468309 J  8   0.030281527 6.22070e-01
220197817 1 33.94226478  2576.584097   2.233437293 J  8   0.259350771 3.66803e-01
220197976 1 28.98452371  2580.998622   2.916123236 J  8   0.041363605 8.75888e-04
220198080 1 25.96312438  2574.541488   1.554919916 J  8   0.030258814 6.66377e-01
220198206 1  0.245055676 2560.726773   0.141152069 J  8   0.018615417 1.00000e-02
220198483 1 24.26229495  2564.902984   0.582000542 J  8   0.061587278 3.36198e-03
220198551 1  0.798816751 2561.239356   0.75018582  E  8   0.030534288 4.77607e-01
220198635 1 19.61794861  2568.518967   1.67183347  J  8   0.198744222 5.00001e-04
220198951 1 22.56986985  2565.807082   2.727158756 J  8   0.033939912 4.07348e-01
220199189 1 12.01104451  2571.746596   0.481341496 J  8   0.047470863 1.33582e-01
220199246 1  0.245055482 2560.726932   0.141151958 J  8   0.040635563 1.00000e-02
220200022 1 27.54205937  2560.776053   2.279415995 J  8   0.049396345 2.29585e-02
220200097 1  0.102206953 2560.76547    0.058871205 J  8   1.863890212 1.00000e-02
220200210 1 25.38515578  2562.617029   1.997210715 J  8   0.038908888 1.80442e-01
220200245 1  0.194085136 2560.895073   0.111793038 J  8   0.053069045 1.00000e-02
220200434 1 37.06673747  2596.402263   6.334919639 J  8   0.045872999 9.34259e-01
220200447 1 27.60795721  2588.245788   1.969755519 J  8   0.041163065 1.00000e-02
220200836 1 36.27067041  2579.336492   1.303391146 J  8   0.088520788 7.50378e-01
220201409 1 27.56405136  2588.265944   1.874682217 J  8   0.131062818 2.80139e-01
220201542 1 37.66193954  2564.886553   2.437508595 J  8   0.270782577 1.69297e-02
220202228 1  0.245055795 2560.726646   0.141152138 J  8   0.030026726 1.00000e-02
220202320 1  2.941369203 2560.969685   0.25        J  8   0.021767882 6.05147e-02
220202507 1 29.92512685  2565.838636   1.165436559 J  8   0.043015839 3.96704e-01
220202574 1 19.94182269  2565.852381   0.491514263 J  8   0.038372076 1.53877e-01
220202672 1  0.245055437 2560.726968   0.141151932 J  8   0.046549855 1.00000e-02
220202800 1 25.75956546  2561.896343   2.74381954  J  8   0.125751589 1.02046e+00
220202923 1 25.01577964  2565.851432   0.541981758 J  8   0.05139714  8.22224e-01
220203045 1 32.52093544  2580.294759   1.855363012 J  8   0.456393888 1.08574e+00
220203073 1  0.224703342 2560.782274   0.129429125 J  8   0.023255815 1.00000e-02
220203576 1 24.28033304  2564.848262   0.531794176 J  8   0.05901925  8.07509e-01
220204163 1  0.102118939 2560.800185   0.058820509 J  8   0.129790932 1.00000e-02
220204707 1  8.093478544 2564.8627     1.250516992 J  8   0.053031306 3.61442e-01
220204731 1 38.33392519  2561.670539   2.706450235 J  8   0.338584047 1.90616e-02
220204885 1  1.443170865 2562.021849   2.428289294 E  8   0.140309174 9.96992e-01
220204960 1 13.26566684  2568.871184   3.413290127 E  8   0.124491083 1.00294e+00
220204997 1 24.28030381  2564.82629    2.029760629 J  8   0.035485797 6.62176e-01
220205292 1  0.245096192 2560.760949   0.141175406 J  8   0.026438127 1.00000e-02
220205407 1  0.102118939 2560.800172   0.058820509 J  8   1.693818364 1.00000e-02
220205468 1 29.53754323  2588.340487   1.998955591 J  8   0.122802524 2.73186e-01
220206016 1 28.64308623  2582.314444   1.002880682 J  8   0.110030423 2.56453e-01
220206196 1 38.06345158  2563.647309   1.903501551 J  8   0.196983834 4.99833e-04
220206204 1  0.102206953 2560.745064   0.058871205 J  8   0.144763431 1.00000e-02
220206302 1 38.3682402   2561.257794   1.528314894 J  8   0.02913657  5.53650e-01
220206526 1 37.53277216  2594.023589   1.747227735 J  8   0.092803739 3.84317e-01
220206572 1 22.56983193  2565.838567   1.161687358 J  8   0.037728186 5.58769e-02
220206604 1 37.56345314  2593.995292   1.222877389 J  8   0.117346229 8.65984e-02
220206699 1  4.412689368 2562.433501   0.264955881 J  8   0.105529556 1.05952e+00
220206991 1  0.245055854 2560.726582   0.141152172 J  8   0.026205098 1.00000e-02
220207009 1  0.102206953 2560.724607   0.058871205 J  8   0.066498369 1.00000e-02
220207229 1 29.02957663  2588.299951   0.955217759 J  8   0.379172446 3.03072e-03
220207355 1 25.73444706  2561.916943   2.497132442 J  8   0.05024536  7.44098e-01
220207376 1 17.21719317  2575.769021   1.115405732 J  8   0.021438248 8.32797e-01
220207673 1 22.07449514  2565.828192   1.684828559 J  8   0.026883329 5.71168e-01
220207765 1  7.119210509 2563.432225   1.622563    C  8   0.019671621 5.37710e-04
220208164 1 27.54417925  2560.773815   2.199894109 J  8   0.080327227 9.85494e-01
220208322 1 28.64208543  2586.977046   1.47112978  J  8   0.148994982 6.98950e-04
220208389 1  0.245257437 2560.932963   0.141268284 J  8   0.032920195 1.00000e-02
220208795 1 34.63670266  2575.923226   3.356678009 J  8   0.552708816 6.86423e-01
220209167 1 35.0338779   2569.342288   0.339145995 J  8   0.500045618 6.75696e-03
220209516 1 35.15442915  2569.343177   0.404793443 J  8   5.622839399 8.39416e-02
220209578 1  8.904623145 2561.765708   3.0084127   E  8   0.178502703 8.89670e-01
220209587 1 27.54508665  2560.782656   2.773354245 J  8   0.16547923  1.03088e+00
220209720 1 14.59430096  2564.732206   2.005273081 J  8   0.019066883 1.85100e-02
220210041 1 27.60812802  2588.257282   2.619112676 J  8   0.473585559 1.02228e+00
220210243 1 27.42585548  2560.771209   1.696257982 J  8   0.081118813 2.47326e-01
220210675 1 25.05589258  2562.536274   1.703166542 J  8   0.082844112 7.96800e-01
220210844 1 27.69580785  2588.175118   1.352107745 J  8   0.231709495 2.79854e-01
220210863 1  0.245055676 2560.726803   0.141152069 J  8   0.026682001 1.00000e-02
220211075 1 27.38845655  2560.891526   3.7103019   J  8   0.025063685 3.85677e-01
220211398 1 33.33480256  2576.633139   1.447747447 J  8   0.284434332 1.06635e+00
220211694 1 27.56508449  2560.709227   2.04580596  J  8   0.19412636  1.65342e-02
220211833 1 37.42992025  2565.958395  11.54969657  J  8   0.024476554 6.35225e-03
220211839 1 28.96799923  2588.36578    1.431873709 J  8   0.257389615 5.09184e-04
220211923 1 26.6638553   2580.424641   5.6833958   C  8   0.015608021 2.96188e-01
220212067 1 25.88300779  2564.116401   1.275998442 J  8   0.087030859 5.08005e-01
220212178 1  0.245257556 2560.932859   0.141268353 J  8   0.016537202 1.00000e-02
220212275 1 27.45488109  2588.154768   1.838236154 J  8   0.425226166 8.88000e-05
220212465 1 28.96832356  2588.361974   1.846435708 J  8   0.657071438 1.65281e-02
220212545 1  0.245217338 2560.893426   0.141245187 J  8   0.035252272 1.00000e-02
220212601 1  0.245055616 2560.726818   0.141152035 J  8   0.021604866 1.00000e-02
220212793 1 35.26660184  2569.265745  17.04033856  J  8   0.02267575  8.93739e-01
220212962 1 37.04144666  2566.259029  12.24874543  J  8   0.172822083 7.43035e-01
220212995 1  0.140099108 2560.809661   0.080697086 J  8   0.01502638  1.00000e-02
220213139 1 33.97115402  2576.586504   1.934089509 J  8   0.484862105 3.44504e-03
220213231 1 32.72768047  2561.910952   1.850281517 J  8   0.033551592 5.64160e-01
220213580 1 24.48418959  2584.544634   0.337458604 J  8   0.075975607 7.42549e-02
220213638 1 27.41301422  2560.794385   1.424036181 J  8   0.025561223 5.97202e-01
220213713 1 30.66952138  2585.215892   0.932110275 J  8   0.04616553  6.88951e-01
220213845 1  8.842263465 2561.911492   0.511257901 J  8   0.040484118 6.84467e-01
220213873 1 27.60789094  2588.238327   2.138089374 J  8   0.427013128 7.98923e-03
220213887 1  0.245055646 2560.726814   0.141152052 J  8   0.02711936  1.00000e-02
220213942 1 27.45439383  2560.703928   1.697538326 J  8   0.028429104 5.27007e-01
220214092 1  0.102118939 2560.718508   0.058820509 J  8   4.150719321 1.00000e-02
220214138 1  0.24505572  2560.726733   0.141152095 J  8   0.035635307 1.00000e-02
220214359 1 33.9115133   2572.177829   1.863720031 J  8   0.576055716 4.26282e-02
220214573 1 22.22189331  2571.46097    2.03171596  J  8   4.513433738 1.00000e-02
220214608 1 13.48130105  2565.859122   0.851629618 J  8   0.035961495 2.82638e-01
220214953 1 17.96330963  2565.843977   0.888826231 J  8   0.030610923 3.95598e-01
220214954 1 28.94463804  2588.385142   2.030562214 J  8   0.031293504 4.54528e-01
220214966 1 31.23208865  2576.577435   1.586417527 J  8   0.134690523 4.98475e-04
220214978 1  5.882842241 2562.419604   1.524892107 J  8   0.113810315 5.00000e-04
220215005 1  0.102118939 2560.76142    0.058820509 J  8   0.029233557 1.00000e-02
220215093 1 28.18346379  2585.218453   1.929675866 J  8   0.105302461 1.02524e+00
220215277 1  0.9804844   2560.967506   0.25        J  8   0.027347574 2.42960e-01
220215299 1  0.24505578  2560.726699   0.141152129 J  8   0.028958405 1.00000e-02
220215558 1  5.88015641  2560.991287   0.468888202 J  8   0.049084577 1.87280e-02
220215594 1 27.41132512  2560.785543   2.187993943 J  8   0.028560599 7.62233e-01
220215608 1 28.66514072  2585.232065   1.243274228 J  8   0.047003112 7.18680e-01
220215697 1  0.107113648 2560.711596   0.253592394 J  8   0.043229848 4.74842e-01
220215797 1 27.45494223  2588.115603   3.199094803 J  8   0.503162026 8.60907e-01
220216131 1 27.6291376   2588.255811   1.248661238 J  8   0.208252838 1.36163e-01
220216175 1  0.245055586 2560.726914   0.141152018 J  8   0.024337564 1.00000e-02
220216730 1 18.29148493  2563.583214   4.4797757   C  8   0.034743721 8.04827e-01
220216816 1 27.19495739  2586.187248   1.357434891 J  8   0.16576398  9.08827e-03
220216900 1 27.43246036  2572.206549   1.158171273 J  8   0.019952635 7.17934e-01
220216907 1 35.92474535  2565.834893   1.362802195 J  8   0.033182561 3.40011e-01
220217033 1  0.102118939 2560.802272   0.058820509 J  8   0.827227687 1.00000e-02
220217077 1 18.96411392  2568.833715   0.895545223 J  8   0.078779684 6.29944e-01
220217079 1  0.245055586 2560.726914   0.141152018 J  8   0.027672509 1.00000e-02
220217098 1  5.880111462 2560.990965   0.410720347 J  8   0.038035151 9.40625e-01
220217144 1  0.102118939 2560.761412   0.058820509 J  8   0.012103751 1.00000e-02
220217220 1  0.224703372 2560.782246   0.129429142 J  8   0.066168196 1.00000e-02
220217615 1  0.122549757 2560.718329   0.07058866  J  8   0.043737369 1.00000e-02
220217731 1 35.58281937  2590.105621   1.88230746  J  8   0.129526841 5.08748e-01
220217754 1 27.42060081  2560.778891   2.159497201 J  8   0.064221588 8.68280e-01
220217900 1 19.09773561  2575.715211   1.843390065 J  8   0.223534404 1.56750e-03
220217974 1 33.42586952  2594.019498   2.765257488 J  8   0.352500693 2.56905e-03
220218012 1 12.4935589   2570.635519   3.1583805   C  8   0.024844859 2.26784e-02
220218407 1  0.102118939 2560.720563   0.058820509 J  8   0.020284251 1.00000e-02
220218821 1  2.941607918 2560.963875   0.308589556 J  8   0.025752348 3.03906e-01
220219171 1 27.73997432  2585.642427   2.248912787 J  8   0.025952666 4.58142e-01
220219177 1  8.361107831 2567.84467    6.199569557 E  8   1.147019234 1.41096e+00
220219521 1 29.51341534  2588.354955   1.814285081 J  8   0.218365401 6.81286e-01
220219787 1  5.526334221 2565.849173   0.394677412 J  8   0.03928839  8.17730e-04
220219807 1 29.9243384   2565.839718   1.122424717 J  8   0.025118057 5.57616e-01
220220200 1  1.984745174 2560.725879   2.2183172   E  8   0.232572642 9.74268e-01
220220240 1 21.5765312   2560.946952   1.625344841 J  8   0.174061349 8.41850e-01
220220682 1  0.245217457 2560.937341   0.141245255 J  8   0.076430787 1.00000e-02
220220908 1  0.102194376 2560.708311   0.058863961 J  8   0.096142165 1.00000e-02
220220954 1  4.871025111 2564.674524   2.951247458 J  8   0.019935193 3.68277e-01
220221077 1 35.55449772  2565.798868   4.254998944 J  8   0.149000637 1.07282e+00
220221190 1  1.961821464 2560.944838   0.928445605 J  8   0.026944093 5.88705e-01
220221270 1  0.102194376 2560.749188   0.058863961 J  8   0.789218842 1.00000e-02
220221272 1 13.61752987  2573.247092   2.3807462   C  8   0.063154798 9.25132e-01
220221299 1 27.41170993  2560.784425   1.982329841 J  8   0.038046728 6.65234e-01
220221393 1  1.390452528 2561.325173   5.838835291 J  8   0.006474276 6.99281e-01
220221536 1  0.102194376 2560.790066   0.058863961 J  8   0.14628642  1.00000e-02
220221848 1 38.40354109  2569.376371   1.529119227 J  8   0.042592589 7.19894e-01
220221899 1 28.66065606  2587.209204   1.597589556 J  8   0.058598792 6.31467e-01
220222060 1  6.36539628  2561.743498   4.969289379 E  8   0.38641784  4.07472e-01
220222076 1  0.183923766 2560.848543   0.105940089 J  8   0.131277965 1.00000e-02
220222282 1 27.41414505  2560.779926   2.163519355 J  8   0.035206473 7.87109e-01
220222514 1  0.163449809 2560.705998   0.09414709  J  8   0.022554505 1.00000e-02
220222914 1 27.45428369  2588.148478   1.989572804 J  8   0.24013911  5.00000e-04
220223009 1  2.941572535 2560.965905   0.259844843 J  8   0.032039161 9.90020e-03
220223209 1  0.122629918 2560.769838   0.070634833 J  8   0.784673152 1.00000e-02
220223359 1 20.59519235  2564.959285   1.502330743 J  8   0.176541426 5.04251e-03
220223494 1 12.01108066  2565.622678   0.500776947 J  8   0.052657555 2.02530e-01
220224016 1 27.45344871  2588.148621   2.612712236 J  8   0.507983068 2.73982e-03
220224026 1 26.55873965  2560.778664   2.058372373 J  8   0.031039149 4.99049e-04
220224155 1  0.102118939 2560.781855   0.058820509 J  8   0.127071169 1.00000e-02
220224209 1 13.4813455   2565.859241   0.848457223 J  8   0.031947108 3.26447e-02
220224516 1  0.245257303 2560.933038   0.141268207 J  8   0.015759812 1.00000e-02
220224582 1  2.94161516  2560.964373   0.260905773 J  8   0.073167719 7.78322e-01
220224619 1  0.245055407 2560.727019   0.141151915 J  8   0.046192332 1.00000e-02
220224661 1 32.1559936   2576.676787   0.890702021 J  8   0.482682055 5.61864e-01
220224783 1 28.92160664  2588.404515   1.720971455 J  8   0.264428536 4.08807e-04
220224963 1 24.69187989  2562.882495   1.910891533 J  8   0.137521439 5.00006e-04
220225178 1  4.191619645 2563.504851   1.9344176   C  8   0.016993414 6.77345e-01
220225427 1 22.08977638  2565.826711   1.800662409 J  8   0.034896814 4.98069e-01
220225483 1 36.33183029  2572.728165   2.311536085 J  8   0.250797423 2.75780e-04
220226191 1  0.245055348 2560.72704    0.14115188  J  8   0.018502983 1.00000e-02
220226333 1  0.245055348 2560.727048   0.14115188  J  8   0.038789096 1.00000e-02
220226374 1 27.32287108  2560.924644   1.787922521 J  8   0.154859046 1.25124e-03
220226562 1  0.245055348 2560.72704    0.14115188  J  8   0.024975794 1.00000e-02
220226638 1 25.86148745  2561.665159   2.037914836 J  8   0.033154038 6.40660e-01
220226810 1 11.94057925  2566.391416  10.43597023  J  8   0.033781865 9.91458e-01
220227136 1 24.28041219  2564.827156   1.957059733 J  8   0.025487168 6.20613e-01
220227221 1 27.42397198  2560.771254   3.008907417 J  8   0.248351635 1.07345e+00
220227563 1 21.7510751   2573.700934   1.83208359  J  8   0.338117305 5.27889e-04
220227655 1 27.44792407  2588.139872   2.006352253 J  8   0.515344298 1.13041e-03
220227716 1 12.31288027  2564.133368   1.633294318 J  8   0.028800003 4.77268e-01
220227768 1 12.31287986  2564.133204   1.610368733 J  8   0.028903294 5.19594e-01
220227848 1 12.00380536  2565.39888    1.03675174  J  8   0.149575273 5.00002e-04
220228084 1  0.245055348 2560.727057   0.14115188  J  8   0.024195054 1.00000e-02
